contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,option_type,ticker,spot_price,historical_volatility,dividend_yield,expiry,days_to_expiry,time_to_maturity,moneyness,mid_price,market_price,bid_ask_spread,distance_from_atm,r,iv_used,iv_source,option_type_std,moneyness_label,intrinsic_value,time_value,eep_candidate,company_name,sector,data_as_of,bin_price,tri_price,bs_price,bin_eep,tri_eep,bin_err,tri_err,bs_err,bin_abs_err,tri_abs_err,bs_abs_err,bin_pct_err,tri_pct_err,bs_pct_err
MSFT260522C00440000,2026-04-30 19:54:20+00:00,440.0,2.8,0.0,0.0,0.0,0.0,814.0,0,0.062509375,False,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-22,21,0.0575342465753424,1.079013196618654,0.0,2.8,0.0,0.079013196618654,0.0358500003814697,0.062509375,market_iv,call,ITM,0.0,2.8,False,Microsoft Corp.,Technology,2026-05-01,2.9374839402196567e-07,2.080808181118383e-07,4.042839372062849e-07,0.0,0.0,-2.7999997062516058,-2.799999791919182,-2.799999595716063,2.7999997062516058,2.799999791919182,2.799999595716063,-99.99998950898593,-99.99999256854221,-99.99998556128796
MSFT260522C00375000,2026-04-30 19:54:20+00:00,375.0,37.4,0.0,0.0,0.0,0.0,15.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-22,21,0.0575342465753424,0.9196135198454438,0.0,37.4,0.0,0.0803864801545561,0.0358500003814697,0.2391426453723407,hist_vol_fallback,call,OTM,32.779998779296875,4.620001220703124,False,Microsoft Corp.,Technology,2026-05-01,34.02665126219692,34.6633081828195,34.02649840543404,0.00015285676288101513,0.6368097773854586,-3.3733487378030773,-2.7366918171804997,-3.3735015945659583,3.3733487378030773,2.7366918171804997,3.3735015945659583,-9.01964903155903,-7.31735779994786,-9.020057739481173
MSFT260522C00445000,2026-04-30 19:59:56+00:00,445.0,1.92,0.0,0.0,0.0,0.0,300.0,0,0.062509375,False,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-22,21,0.0575342465753424,1.0912747102165934,0.0,1.92,0.0,0.0912747102165933,0.0358500003814697,0.062509375,market_iv,call,ITM,0.0,1.92,False,Microsoft Corp.,Technology,2026-05-01,3.202837171625651e-09,2.575405582902354e-09,5.597340263584884e-09,0.0,0.0,-1.9199999967971628,-1.9199999974245943,-1.9199999944026596,1.9199999967971628,1.9199999974245943,1.9199999944026596,-99.99999983318557,-99.99999986586428,-99.99999970847185
MSFT260522C00370000,2026-04-30 18:50:48+00:00,370.0,39.21,0.0,0.0,0.0,0.0,20.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-22,21,0.0575342465753424,0.9073520062475046,0.0,39.21,0.0,0.0926479937524954,0.0358500003814697,0.2391426453723407,hist_vol_fallback,call,OTM,37.77999877929688,1.430001220703126,False,Microsoft Corp.,Technology,2026-05-01,38.722851039876694,39.38565828275362,38.72738918805203,0.0,0.6582690947015877,-0.48714896012330655,0.1756582827536164,-0.4826108119479713,0.48714896012330655,0.1756582827536164,0.4826108119479713,-1.2424099977641074,0.4479935800908349,-1.2308360416933724
MSFT260522C00450000,2026-04-30 19:58:29+00:00,450.0,1.7,0.0,0.0,0.0,0.0,1501.0,0,0.062509375,False,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-22,21,0.0575342465753424,1.1035362238145323,0.0,1.7,0.0,0.1035362238145325,0.0358500003814697,0.062509375,market_iv,call,ITM,0.0,1.7,False,Microsoft Corp.,Technology,2026-05-01,2.035262150754213e-11,1.9366411340076693e-11,4.779246937136459e-11,0.0,0.0,-1.6999999999796473,-1.6999999999806334,-1.6999999999522075,1.6999999999796473,1.6999999999806334,1.6999999999522075,-99.99999999880279,-99.99999999886079,-99.99999999718868
MSFT260522C00365000,2026-04-29 16:31:47+00:00,365.0,60.0,0.0,0.0,0.0,0.0,5.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-22,21,0.0575342465753424,0.8950904926495653,0.0,60.0,0.0,0.1049095073504347,0.0358500003814697,0.2391426453723407,hist_vol_fallback,call,OTM,42.77999877929688,17.220001220703125,False,Microsoft Corp.,Technology,2026-05-01,43.54024337203836,44.213135191843264,43.540842042418376,0.0,0.6722931494248883,-16.45975662796164,-15.786864808156736,-16.459157957581624,16.45975662796164,15.786864808156736,16.459157957581624,-27.4329277132694,-26.311441346927893,-27.431929929302708
MSFT260522C00455000,2026-04-30 19:17:40+00:00,455.0,1.24,0.0,0.0,0.0,0.0,110.0,0,0.12500875,False,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-22,21,0.0575342465753424,1.115797737412472,0.0,1.24,0.0,0.1157977374124719,0.0358500003814697,0.12500875,market_iv,call,ITM,0.0,1.24,False,Microsoft Corp.,Technology,2026-05-01,0.00045881919991708767,0.0004270274958017552,0.00050090121363848,0.0,0.0,-1.239541180800083,-1.2395729725041982,-1.2394990987863614,1.239541180800083,1.2395729725041982,1.2394990987863614,-99.96299845161958,-99.96556229872566,-99.9596047408356
MSFT260522C00360000,2026-04-30 19:53:15+00:00,360.0,50.73,0.0,0.0,0.0,0.0,91.0,0,1.0000000000000004e-05,True,REGULAR,USD,Call,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-22,21,0.0575342465753424,0.8828289790516262,0.0,50.73,0.0,0.1171710209483738,0.0358500003814697,0.2391426453723407,hist_vol_fallback,call,OTM,47.77999877929688,2.950001220703122,False,Microsoft Corp.,Technology,2026-05-01,48.42810844321999,49.10987358673289,48.428832782849554,0.0,0.6810408038833344,-2.3018915567800065,-1.6201264132671085,-2.301167217150443,2.3018915567800065,1.6201264132671085,2.301167217150443,-4.537535101084185,-3.193625888561223,-4.53610726818538
MSFT260522P00410000,2026-04-30 19:36:03+00:00,410.0,12.4,0.0,0.0,0.0,0.0,135.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-22,21,0.0575342465753424,1.0054441150310187,0.0,12.4,0.0,0.0054441150310187,0.0358500003814697,0.2391426453723407,hist_vol_fallback,put,ATM,2.220001220703125,10.179998779296875,True,Microsoft Corp.,Technology,2026-05-01,10.208085523927508,9.873440528748546,10.15257113785296,0.05551438607454884,0.0,-2.1919144760724922,-2.5265594712514545,-2.247428862147041,2.1919144760724922,2.5265594712514545,2.247428862147041,-17.676729645745905,-20.375479606866566,-18.124426307637428
MSFT260522P00405000,2026-04-30 19:56:22+00:00,405.0,9.65,0.0,0.0,0.0,0.0,237.0,0,0.007822421875,False,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-22,21,0.0575342465753424,0.9931826014330792,0.0,9.65,0.0,0.0068173985669206,0.0358500003814697,0.2391426453723407,hist_vol_fallback,put,ATM,0.0,9.65,True,Microsoft Corp.,Technology,2026-05-01,7.712951213983335,7.417261345013294,7.679182023691254,0.03376919029208114,0.0,-1.937048786016665,-2.232738654986706,-1.9708179763087461,1.937048786016665,2.232738654986706,1.9708179763087461,-20.073044414680467,-23.137188134577265,-20.422984210453325
MSFT260522P00415000,2026-04-30 19:44:19+00:00,415.0,14.4,0.0,0.0,0.0,0.0,74.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-22,21,0.0575342465753424,1.017705628628958,0.0,14.4,0.0,0.0177056286289578,0.0358500003814697,0.2391426453723407,hist_vol_fallback,put,ATM,7.220001220703125,7.179998779296875,True,Microsoft Corp.,Technology,2026-05-01,13.112864967248681,12.758627184113426,13.045692570581707,0.06717239666697417,0.0,-1.2871350327513191,-1.6413728158865748,-1.3543074294182933,1.2871350327513191,1.6413728158865748,1.3543074294182933,-8.938437727439716,-11.398422332545657,-9.404912704293702
MSFT260522P00400000,2026-04-30 19:55:00+00:00,400.0,7.6,0.0,0.0,0.0,0.0,428.0,0,0.01563484375,False,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-22,21,0.0575342465753424,0.98092108783514,0.0,7.6,0.0,0.0190789121648599,0.0358500003814697,0.01563484375,market_iv,put,ATM,0.0,7.6,True,Microsoft Corp.,Technology,2026-05-01,2.671037787704041e-09,1.733046585117146e-08,3.553772695689203e-09,0.0,1.3776693155482257e-08,-7.599999997328962,-7.599999982669534,-7.599999996446227,7.599999997328962,7.599999982669534,7.599999996446227,-99.99999996485477,-99.99999977196755,-99.99999995323984
MSFT260522P00420000,2026-04-30 19:58:05+00:00,420.0,18.13,0.0,0.0,0.0,0.0,81.0,0,1.0000000000000004e-05,True,REGULAR,USD,Put,MSFT,407.7799987792969,0.2391426453723407,0.0085340134641657,2026-05-22,21,0.0575342465753424,1.0299671422268972,0.0,18.13,0.0,0.0299671422268972,0.0358500003814697,0.2391426453723407,hist_vol_fallback,put,ATM,12.220001220703123,5.909998779296874,True,Microsoft Corp.,Technology,2026-05-01,16.434266493324188,16.04933141861396,16.33640632972356,0.09786016360062888,0.0,-1.6957335066758112,-2.080668581386039,-1.7935936702764401,1.6957335066758112,2.080668581386039,1.7935936702764401,-9.353190880727034,-11.476384894572748,-9.892960122870601
